DR,A%,DF%,1stIn,1st%,2nd%
0.87,12.9%,3.2%,51.6%,77.1%,51.1%
1.36,10.7%,2.4%,56.0%,76.6%,67.6%
1.07,18.2%,5.7%,54.5%,77.1%,57.5%
0.67,3.1%,6.2%,69.2%,71.1%,35.0%
1.46,11.8%,1.5%,70.6%,68.8%,75.0%
0.99,6.7%,5.8%,68.3%,69.0%,36.4%
0.94,3.9%,1.6%,57.0%,67.1%,49.1%
2.92,2.8%,11.1%,52.8%,89.5%,70.6%
0.76,12.8%,3.7%,52.3%,78.9%,46.2%
0.52,9.1%,7.6%,51.5%,67.6%,46.9%
0.80,8.5%,6.1%,54.9%,73.3%,54.1%
0.79,16.0%,2.5%,62.2%,75.7%,46.7%
1.49,25.9%,5.6%,44.4%,87.5%,60.0%
0.65,1.3%,0.0%,60.5%,56.5%,46.7%
1.27,18.5%,0.0%,53.7%,75.9%,56.0%
1.19,7.6%,0.0%,60.6%,77.5%,46.2%
1.31,7.5%,1.5%,61.2%,80.5%,50.0%
0.63,13.0%,3.7%,55.6%,76.7%,41.7%
1.85,6.1%,2.0%,59.2%,79.3%,65.0%
0.47,2.0%,2.0%,60.0%,66.7%,60.0%
0.47,9.9%,4.2%,67.6%,70.8%,43.5%
0.70,3.0%,0.0%,54.5%,69.4%,43.3%
2.90,14.9%,2.1%,55.3%,92.3%,76.2%
0.92,3.5%,5.8%,69.8%,60.0%,34.6%
0.92,6.7%,0.0%,62.9%,83.3%,41.0%
0.75,12.9%,5.7%,57.1%,85.0%,50.0%
0.84,6.9%,4.2%,58.3%,76.2%,46.7%
0.64,3.2%,4.8%,50.8%,71.9%,41.9%
1.07,11.2%,2.8%,55.1%,83.1%,45.8%
0.69,6.0%,3.6%,57.8%,66.7%,42.9%
0.57,1.3%,2.6%,73.7%,57.1%,40.0%
0.62,2.6%,6.6%,56.6%,76.7%,45.5%
0.78,9.7%,4.4%,58.4%,68.2%,42.6%
0.85,3.1%,3.1%,59.4%,60.5%,42.3%
0.75,3.6%,7.1%,57.1%,60.4%,50.0%
0.81,7.6%,3.0%,53.0%,68.6%,61.3%
1.52,10.9%,1.6%,65.6%,73.8%,72.7%
0.12,6.4%,8.5%,44.7%,57.1%,34.6%
0.22,2.2%,2.2%,47.8%,72.7%,29.2%
