DR,A%,DF%,1stIn,1st%,2nd%
1.54,10.2%,3.4%,69.5%,73.2%,61.1%
0.73,0.7%,1.4%,77.6%,59.6%,54.5%
1.58,6.0%,2.0%,76.0%,78.9%,58.3%
2.21,6.8%,1.4%,65.8%,85.4%,64.0%
1.19,4.8%,3.6%,64.3%,64.8%,43.3%
0.87,1.0%,3.1%,62.2%,57.4%,45.9%
1.24,8.7%,3.3%,62.0%,73.7%,48.6%
1.61,4.1%,4.1%,59.2%,75.9%,60.0%
1.79,3.6%,1.8%,58.2%,84.4%,52.2%
1.31,5.1%,3.8%,66.7%,73.1%,80.8%
1.45,8.8%,1.1%,59.3%,81.5%,59.5%
1.89,2.1%,2.1%,55.3%,69.2%,76.2%
1.95,5.9%,2.0%,80.4%,80.5%,70.0%
3.10,15.4%,0.0%,76.9%,90.0%,66.7%
0.97,10.5%,0.9%,64.0%,74.0%,53.7%
1.11,13.3%,1.1%,70.0%,71.4%,40.7%
1.48,9.7%,3.2%,58.1%,88.9%,50.0%
1.22,10.1%,6.3%,67.1%,83.0%,50.0%
0.80,6.1%,3.7%,62.2%,72.5%,48.4%
1.60,9.3%,0.0%,61.1%,66.7%,76.2%
0.57,8.4%,1.2%,66.3%,72.7%,50.0%
1.19,1.2%,2.4%,72.0%,72.9%,30.4%
0.89,4.7%,1.6%,51.6%,72.7%,46.8%
2.25,4.4%,0.0%,60.0%,88.9%,61.1%
1.04,5.0%,3.6%,67.1%,69.1%,45.7%
1.10,8.1%,3.0%,53.3%,72.2%,57.1%
1.52,7.2%,0.0%,61.4%,64.7%,62.5%
2.08,2.7%,2.7%,64.9%,79.2%,65.4%
0.74,2.6%,2.6%,62.8%,73.5%,48.3%
0.96,2.6%,3.9%,57.1%,72.7%,45.5%
1.40,8.2%,4.9%,63.9%,82.1%,40.9%
1.91,9.3%,7.0%,55.8%,91.7%,57.9%
1.53,1.4%,2.9%,63.8%,70.5%,64.0%
1.13,1.7%,5.1%,62.7%,56.8%,40.9%
1.37,3.9%,5.9%,58.8%,80.0%,52.4%
0.75,1.7%,3.4%,69.0%,60.0%,55.6%
1.44,7.5%,1.7%,68.3%,81.7%,71.1%
1.33,11.5%,4.9%,62.3%,78.9%,47.8%
1.20,11.6%,8.7%,60.9%,73.8%,51.9%
2.51,12.8%,2.6%,59.0%,82.6%,56.3%
1.44,8.5%,6.8%,61.0%,75.0%,60.9%
0.48,2.9%,1.4%,78.3%,55.6%,53.3%
1.79,8.0%,0.0%,70.0%,82.9%,60.0%
1.01,10.3%,1.1%,73.6%,73.4%,65.2%
1.39,5.8%,7.7%,57.7%,70.0%,50.0%
1.79,6.7%,3.3%,71.7%,86.0%,58.8%
1.09,4.1%,1.4%,66.2%,71.4%,64.0%
0.97,0.9%,0.0%,68.2%,73.3%,60.0%
1.94,16.0%,2.0%,76.0%,81.6%,58.3%
0.81,5.6%,4.8%,60.0%,62.7%,40.0%
1.83,15.2%,1.3%,57.0%,86.7%,58.8%
0.36,0.0%,5.0%,80.0%,50.0%,0.0%
1.30,14.3%,0.0%,68.8%,71.7%,66.7%
0.57,0.0%,6.3%,53.1%,58.8%,35.6%
0.96,10.9%,3.1%,65.6%,73.8%,54.5%
0.46,1.9%,1.9%,61.5%,71.9%,50.0%
2.10,12.0%,4.0%,66.0%,78.8%,82.4%
1.24,4.7%,4.7%,67.2%,81.4%,33.3%
0.89,7.9%,3.9%,59.2%,66.7%,51.6%
0.99,1.6%,6.6%,45.9%,82.1%,48.5%
1.41,6.5%,4.8%,61.3%,81.6%,37.5%
0.73,5.1%,5.1%,50.0%,64.1%,51.3%
0.67,2.0%,8.0%,48.0%,62.5%,42.3%
0.85,2.7%,2.7%,65.8%,58.3%,56.0%
0.72,2.7%,5.5%,64.4%,61.7%,34.6%
4.50,16.7%,0.0%,58.3%,95.2%,80.0%
1.63,7.7%,1.9%,61.5%,75.0%,60.0%
0.78,2.5%,3.1%,71.4%,60.0%,63.0%
1.05,3.5%,2.9%,72.7%,72.0%,46.8%
1.68,6.4%,2.6%,75.6%,76.3%,68.4%
1.02,7.2%,3.3%,64.5%,73.5%,42.6%
0.90,1.3%,0.0%,76.9%,66.7%,50.0%
1.39,3.3%,4.4%,66.7%,76.7%,56.7%
0.93,1.5%,4.6%,52.3%,82.4%,45.2%
1.76,9.8%,3.3%,68.9%,92.9%,57.9%
0.69,2.7%,2.7%,73.2%,59.8%,36.7%
1.58,13.8%,1.1%,70.1%,85.2%,57.7%
1.03,12.0%,2.0%,71.3%,81.3%,48.8%
1.26,10.9%,2.7%,69.1%,71.1%,52.9%
3.70,9.8%,0.0%,73.2%,90.0%,81.8%
1.62,5.7%,1.9%,69.8%,83.8%,50.0%
1.49,6.7%,5.3%,62.7%,74.5%,60.7%
1.81,0.0%,4.2%,52.1%,80.0%,65.2%
1.38,18.0%,1.6%,67.2%,82.9%,60.0%
0.69,2.8%,1.4%,64.8%,52.2%,48.0%
0.94,7.7%,3.3%,67.0%,67.2%,46.7%
3.03,11.6%,2.3%,62.8%,85.2%,87.5%
1.67,14.1%,4.7%,65.6%,95.2%,36.4%
0.64,2.7%,5.5%,63.0%,52.2%,44.4%
1.52,8.8%,6.6%,59.3%,75.9%,62.2%
1.46,4.0%,4.0%,51.5%,73.1%,75.5%
0.91,1.1%,3.4%,55.7%,79.6%,59.0%
1.71,5.3%,1.8%,64.9%,70.3%,45.0%
3.79,0.0%,0.0%,54.1%,90.0%,82.4%
2.65,9.5%,0.0%,64.3%,85.2%,66.7%
1.19,4.5%,1.5%,71.2%,63.8%,47.4%
5.57,0.0%,0.0%,72.2%,100.0%,60.0%
0.68,1.8%,10.7%,50.0%,64.3%,42.9%
2.67,7.9%,5.3%,63.2%,87.5%,57.1%
0.94,1.7%,0.9%,49.6%,54.4%,46.6%
0.99,0.9%,2.7%,56.6%,57.8%,55.1%
1.25,2.3%,8.1%,50.0%,72.1%,53.5%
1.45,6.7%,5.0%,48.3%,75.9%,58.1%
2.13,11.1%,8.3%,50.0%,72.2%,66.7%
1.02,10.0%,1.4%,64.3%,77.8%,56.0%
2.81,2.3%,0.0%,65.1%,85.7%,80.0%
1.26,4.1%,8.1%,62.2%,78.3%,42.9%
0.92,20.0%,4.8%,61.0%,73.4%,51.2%
1.67,26.3%,3.5%,54.4%,83.9%,69.2%
0.77,0.0%,3.4%,62.1%,63.0%,57.6%
1.02,1.7%,5.2%,50.0%,72.4%,51.7%
1.36,5.8%,4.3%,59.4%,75.6%,42.9%
0.80,4.1%,2.7%,64.9%,68.8%,53.8%
0.69,1.7%,1.7%,42.4%,76.0%,41.2%
1.56,7.7%,5.8%,53.8%,78.6%,58.3%
1.70,9.8%,3.9%,43.1%,77.3%,65.5%
0.94,3.3%,6.2%,56.7%,72.3%,53.8%
0.94,6.4%,6.4%,60.3%,76.6%,67.7%
0.74,5.8%,9.1%,42.1%,74.5%,34.3%
0.99,1.1%,6.5%,54.3%,66.0%,38.1%
0.94,3.8%,5.7%,49.5%,71.2%,43.4%
0.77,0.0%,3.6%,47.6%,62.5%,50.0%
1.03,10.8%,7.5%,57.0%,73.6%,45.0%
0.78,0.0%,3.4%,57.6%,73.5%,56.0%
1.47,5.5%,0.0%,50.9%,71.4%,59.3%
0.64,7.3%,5.5%,49.1%,70.4%,35.7%
1.03,4.7%,1.9%,68.2%,65.8%,44.1%
1.94,5.6%,1.9%,51.9%,85.7%,65.4%
1.05,4.0%,3.0%,68.3%,72.5%,37.5%
0.78,6.9%,5.7%,58.6%,66.7%,33.3%
0.67,10.0%,3.3%,58.9%,71.7%,54.1%
0.52,0.0%,21.4%,42.9%,66.7%,12.5%
0.79,18.0%,6.0%,61.0%,77.0%,51.3%
0.93,5.3%,4.3%,60.6%,70.2%,62.2%
0.78,2.5%,6.3%,48.1%,68.4%,43.9%
0.63,2.3%,4.5%,59.1%,61.5%,11.1%
0.64,2.8%,4.2%,61.1%,65.9%,35.7%
0.85,3.2%,7.9%,58.7%,62.2%,34.6%
1.33,6.6%,2.2%,58.2%,79.2%,71.1%
0.69,0.0%,6.1%,50.0%,63.3%,38.8%
0.65,6.3%,7.9%,54.0%,55.9%,48.3%
1.17,5.6%,4.4%,50.0%,75.6%,57.8%
0.77,9.6%,6.8%,58.9%,76.7%,43.3%
0.16,0.0%,5.9%,64.7%,63.6%,8.3%
0.81,1.9%,0.0%,66.3%,63.8%,54.3%
0.70,1.6%,7.1%,53.5%,61.8%,44.1%
0.63,1.8%,8.8%,43.9%,56.0%,50.0%
1.05,0.9%,5.6%,64.8%,60.0%,42.1%
